4.0367 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
243.8095 	DATA 	Mouse:  Left button up, pos=(966,202)
244.6045 	EXP 	polygon: autoDraw = True
244.6210 	EXP 	fixation: autoDraw = False
245.2413 	DATA 	Keypress: space
245.2535 	EXP 	fixation: autoDraw = False
245.2535 	EXP 	polygon: autoDraw = False
245.6587 	EXP 	text: autoDraw = True
245.6587 	EXP 	textbox: autoDraw = True
247.1607 	DATA 	Keypress: num_2
250.2749 	DATA 	Keypress: num_0
250.4246 	DATA 	Keypress: num_0
251.0424 	DATA 	Mouse: Left button down, pos=(966,202)
251.0513 	EXP 	New trial (rep=2, index=1): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
251.0651 	EXP 	text: autoDraw = False
251.0651 	EXP 	textbox: autoDraw = False
251.0651 	EXP 	fixation: autoDraw = True
251.2691 	DATA 	Mouse:  Left button up, pos=(966,202)
252.0645 	EXP 	polygon: autoDraw = True
252.0808 	EXP 	fixation: autoDraw = False
252.7351 	DATA 	Keypress: space
252.7468 	EXP 	fixation: autoDraw = False
252.7468 	EXP 	polygon: autoDraw = False
253.1463 	EXP 	text: autoDraw = True
253.1463 	EXP 	textbox: autoDraw = True
254.2297 	DATA 	Keypress: num_3
256.7611 	DATA 	Keypress: num_6
257.0272 	DATA 	Keypress: num_0
258.1872 	DATA 	Mouse: Left button down, pos=(966,202)
258.1942 	EXP 	New trial (rep=2, index=2): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
258.2084 	EXP 	text: autoDraw = False
258.2084 	EXP 	textbox: autoDraw = False
258.2084 	EXP 	fixation: autoDraw = True
258.3956 	DATA 	Mouse:  Left button up, pos=(966,202)
259.2077 	EXP 	polygon: autoDraw = True
259.2243 	EXP 	fixation: autoDraw = False
259.8775 	DATA 	Keypress: space
259.9069 	EXP 	fixation: autoDraw = False
259.9069 	EXP 	polygon: autoDraw = False
260.9068 	EXP 	text: autoDraw = True
260.9068 	EXP 	textbox: autoDraw = True
263.0791 	DATA 	Keypress: num_3
264.9452 	DATA 	Keypress: num_5
265.0629 	DATA 	Keypress: num_0
265.9592 	DATA 	Mouse: Left button down, pos=(966,202)
265.9706 	EXP 	New trial (rep=2, index=3): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
265.9848 	EXP 	text: autoDraw = False
265.9848 	EXP 	textbox: autoDraw = False
265.9848 	EXP 	fixation: autoDraw = True
266.1709 	DATA 	Mouse:  Left button up, pos=(966,202)
266.9837 	EXP 	polygon: autoDraw = True
267.0004 	EXP 	fixation: autoDraw = False
267.6037 	DATA 	Keypress: space
267.6165 	EXP 	fixation: autoDraw = False
267.6165 	EXP 	polygon: autoDraw = False
268.6178 	EXP 	text: autoDraw = True
268.6178 	EXP 	textbox: autoDraw = True
270.1883 	DATA 	Keypress: num_5
271.3089 	DATA 	Keypress: backspace
277.0344 	DATA 	Keypress: num_2
277.9656 	DATA 	Keypress: num_8
278.1331 	DATA 	Keypress: num_0
278.8183 	DATA 	Mouse: Left button down, pos=(966,202)
278.8253 	EXP 	New trial (rep=2, index=4): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
278.8395 	EXP 	text: autoDraw = False
278.8395 	EXP 	textbox: autoDraw = False
278.8395 	EXP 	fixation: autoDraw = True
279.0604 	DATA 	Mouse:  Left button up, pos=(966,202)
279.8385 	EXP 	polygon: autoDraw = True
279.8551 	EXP 	fixation: autoDraw = False
280.5582 	DATA 	Keypress: space
280.5712 	EXP 	fixation: autoDraw = False
280.5712 	EXP 	polygon: autoDraw = False
280.9709 	EXP 	text: autoDraw = True
280.9709 	EXP 	textbox: autoDraw = True
